model,precision,batch_size,power_mode,schedule,mode,seq_len,gen_tokens,p_peak_w,p_avg_w,p_idle_w,p_p95_w,peak_to_avg,dpdt_max_w_per_s,dpdt_p95_w_per_s,transient_count,temp_max_c,thermal_ramp_c_per_s,energy_total_j,energy_per_inf_j,duration_s,n_inferences,backend,throughput_infps,trace_source,qps,repeat
resnet50,INT8,4,25W,default,inference,128,64,16.580096,16.020077956882254,13.36064,16.528896,1.0349572607964221,21.075119121023132,7.292337207229151,0.0,58.656,0.3874056550106198,105.79054468524292,0.061399039283367915,6.6048638950005625,1723.0,trt-int8,260.6009297115828,ina3221,260.617,0
resnet50,INT8,4,25W,default,inference,128,64,16.568064,16.10530464939551,13.6278528,16.540992,1.0287333497054871,19.479247101690945,9.730274491264533,0.0,59.468,0.2756052866633313,106.21128436451191,0.061358338743218895,6.603367327999877,1731.0,trt-int8,261.893393936812,ina3221,261.821,1
resnet50,INT8,4,25W,default,inference,128,64,16.501887999999997,15.992125135972463,13.22496,16.462784,1.0318758676344322,19.506981561122338,8.77383096784339,0.0,60.0,0.2908589265904055,105.92924482697586,0.06116007207100223,6.617152900999827,1732.0,trt-int8,261.4051231039813,ina3221,261.378,2
resnet50,INT8,4,MAXN,default,inference,128,64,18.38784,17.79174725614035,15.025856,18.309759999999997,1.0335038900495803,22.485622316726197,10.982090844237693,0.0,61.156,0.37137786393502675,116.97352213189517,0.06268677499029751,6.562391516000389,1866.0,trt-int8,283.96263833138,ina3221,284.025,0
resnet50,INT8,4,MAXN,default,inference,128,64,18.309759999999997,17.787090302158276,15.045472,18.27072,1.0293847778901926,23.727723834117235,10.147565169013422,0.0,61.843,0.2892101589191754,117.19001942145806,0.06290392883599466,6.579752991000532,1863.0,trt-int8,283.1488828405737,ina3221,283.082,1
resnet50,INT8,4,MAXN,default,inference,128,64,18.318720000000003,17.8344761299639,15.1211968,18.318720000000003,1.0271521219074398,22.014958969091346,10.71294582468639,0.0,62.375,0.2762400209163422,117.21077606909614,0.06315235779584921,6.5617728419993,1856.0,trt-int8,282.50796788230434,ina3221,282.477,2
resnet50,INT8,8,15W,default,inference,128,64,14.868928,14.314939650485437,12.373222400000001,14.790464,1.03870001292641,18.511220401622243,7.365602694427426,0.0,56.593,0.33260690392080816,94.6375128840381,0.12322592823442462,6.611813842000629,768.0,trt-int8,116.09669523229705,ina3221,116.023,0
resnet50,INT8,8,15W,default,inference,128,64,14.672768,14.307037305263156,12.394464000000001,14.633536,1.02556299301759,16.301345234336537,6.532818906990659,0.0,57.375,0.22988009422133146,94.29925552984915,0.12310607771520776,6.596815165000407,766.0,trt-int8,116.01322639957424,ina3221,116.049,1
resnet50,INT8,8,15W,default,inference,128,64,14.672768,14.270804656084653,12.31968,14.633536,1.028166831065406,16.23797224351415,7.365755964686508,0.0,58.0,0.24046279314478655,94.50919334503648,0.12321928728166424,6.611359210000046,767.0,trt-int8,115.99035750774372,ina3221,116.046,2
resnet50,INT8,8,25W,default,inference,128,64,18.309759999999997,17.75800739672131,14.5727264,18.309759999999997,1.0310706370907672,22.742501703484997,10.838619127155411,0.0,59.937,0.4258857488017181,117.29948726626381,0.10731883555925326,6.6072241070005475,1093.0,trt-int8,165.18512955186483,ina3221,165.206,0
resnet50,INT8,8,25W,default,inference,128,64,18.3488,17.778308351575454,14.7237696,18.309759999999997,1.0320891975289646,22.633486677444903,10.852437550748887,0.0,60.75,0.33569124672061273,117.62735880614593,0.10761880952071906,6.615272193999772,1093.0,trt-int8,165.1008443426865,ina3221,165.088,1
resnet50,INT8,8,25W,default,inference,128,64,18.3488,17.781249284671528,14.7649632,18.3488,1.0319184949404951,25.91863993603698,9.80462805815452,0.0,61.406,0.3073212543806491,117.51528236410064,0.10741799119204812,6.607282472000406,1094.0,trt-int8,165.3545449990661,ina3221,165.294,2
